FECHA_EJECUCION,HORA_EJECUCION,ENTE,TOTAL_REGISTROS,ESTATUS
2025-04-28,10:12:11,Jalisco,5,Disponible
2025-04-28,10:12:13,México,1,Disponible
2025-04-28,10:12:15,Tlaxcala,0,Disponible
2025-04-28,10:12:16,Baja California Sur,0,Disponible
2025-04-28,10:12:18,Michoacán,0,Disponible
2025-04-28,10:12:20,Durango,0,Disponible
2025-04-28,10:12:22,Sinaloa,0,Disponible
2025-04-28,10:12:25,Tabasco,0,Disponible
2025-04-28,10:12:27,Tamaulipas,0,Disponible
2025-04-28,10:12:30,Baja California,0,Disponible
2025-04-28,10:12:34,Campeche,0,No disponible/Request failed with status code 400
2025-04-28,10:12:44,Zacatecas,1,Disponible
2025-04-29,10:12:30,Guanajuato,0,Disponible
2025-04-29,10:12:33,Quintana Roo,0,Disponible
2025-04-29,10:12:37,Chihuahua,0,Disponible
2025-04-29,10:12:39,Veracruz,0,Disponible
2025-04-29,10:12:42,Guerrero,0,Disponible
2025-04-29,10:12:44,Yucatán,0,Disponible
2025-04-29,10:12:48,Puebla,0,Disponible
2025-04-29,10:12:50,Jalisco,5,Disponible
2025-04-29,10:12:53,México,1,Disponible
2025-04-29,10:12:56,Tlaxcala,0,Disponible
2025-04-29,10:12:59,Baja California Sur,0,Disponible
2025-04-29,10:13:02,Michoacán,0,Disponible
2025-04-29,10:13:04,Durango,0,Disponible
2025-04-29,10:13:07,Sinaloa,0,Disponible
2025-04-29,10:13:11,Tabasco,0,Disponible
2025-04-29,10:13:14,Tamaulipas,0,Disponible
2025-04-29,10:13:17,Baja California,0,Disponible
2025-04-29,10:13:22,Campeche,0,No disponible/Request failed with status code 400
2025-04-29,10:13:32,Zacatecas,1,Disponible
2025-04-30,10:12:08,Guanajuato,0,Disponible
2025-04-30,10:12:11,Quintana Roo,0,Disponible
2025-04-30,10:12:12,Chihuahua,0,Disponible
2025-04-30,10:12:13,Veracruz,0,Disponible
2025-04-30,10:12:14,Guerrero,0,Disponible
2025-04-30,10:12:16,Yucatán,0,Disponible
2025-04-30,10:12:18,Puebla,0,Disponible
2025-04-30,10:12:20,Jalisco,5,Disponible
2025-04-30,10:12:21,México,1,Disponible
2025-04-30,10:12:23,Tlaxcala,0,Disponible
2025-04-30,10:12:24,Baja California Sur,0,Disponible
2025-04-30,10:12:25,Michoacán,0,Disponible
2025-04-30,10:12:27,Durango,0,Disponible
2025-04-30,10:12:29,Sinaloa,0,Disponible
2025-04-30,10:12:31,Tabasco,0,Disponible
2025-04-30,10:12:33,Tamaulipas,0,Disponible
2025-04-30,10:12:39,Baja California,0,No disponible/Request failed with status code 400
2025-04-30,10:12:43,Campeche,0,No disponible/Request failed with status code 400
2025-04-30,10:12:53,Zacatecas,1,Disponible
2025-05-05,10:03:28,Guanajuato,0,Disponible
2025-05-05,10:03:34,Quintana Roo,0,Disponible
2025-05-05,10:03:37,Chihuahua,0,Disponible
2025-05-05,10:03:39,Veracruz,0,Disponible
2025-05-05,10:03:42,Guerrero,0,Disponible
2025-05-05,10:03:44,Yucatán,0,Disponible
2025-05-05,10:03:47,Puebla,0,Disponible
2025-05-05,10:03:49,Jalisco,5,Disponible
2025-05-05,10:03:52,México,1,Disponible
2025-05-05,10:03:55,Tlaxcala,0,Disponible
2025-05-05,10:03:58,Baja California Sur,0,Disponible
2025-05-05,10:04:01,Michoacán,0,Disponible
2025-05-05,10:04:05,Durango,0,Disponible
2025-05-05,10:04:08,Sinaloa,0,Disponible
2025-05-05,10:04:12,Tabasco,0,Disponible
2025-05-05,10:04:15,Tamaulipas,0,Disponible
2025-05-05,10:04:18,Baja California,0,Disponible
2025-05-05,10:04:23,Campeche,0,No disponible/Request failed with status code 400
2025-05-05,10:04:33,Zacatecas,1,Disponible
2025-05-06,10:37:39,Guanajuato,0,Disponible
2025-05-06,10:37:44,Quintana Roo,0,Disponible
2025-05-06,10:37:47,Chihuahua,0,Disponible
2025-05-06,10:37:48,Veracruz,0,Disponible
2025-05-06,10:37:51,Guerrero,0,Disponible
2025-05-06,10:38:53,Yucatán,0,No disponible/Request failed with status code 504
2025-05-06,10:40:56,Puebla,0,Disponible
2025-05-06,10:40:59,Jalisco,5,Disponible
2025-05-06,10:41:02,México,1,Disponible
2025-05-06,10:41:05,Tlaxcala,0,Disponible
2025-05-06,10:41:07,Baja California Sur,0,Disponible
2025-05-06,10:41:10,Michoacán,0,Disponible
2025-05-06,10:41:13,Durango,0,Disponible
2025-05-06,10:41:16,Sinaloa,0,Disponible
2025-05-06,10:41:19,Tabasco,0,Disponible
2025-05-06,10:41:22,Tamaulipas,0,Disponible
2025-05-06,10:41:26,Baja California,0,Disponible
2025-05-06,10:41:31,Campeche,0,No disponible/Request failed with status code 400
2025-05-06,10:41:41,Zacatecas,1,Disponible
2025-05-07,10:03:38,Guanajuato,0,Disponible
2025-05-07,10:03:43,Quintana Roo,0,Disponible
2025-05-07,10:03:47,Chihuahua,0,Disponible
2025-05-07,10:03:49,Veracruz,0,Disponible
2025-05-07,10:03:51,Guerrero,0,Disponible
2025-05-07,10:04:54,Yucatán,0,No disponible/Request failed with status code 504
2025-05-07,10:07:57,Puebla,0,Disponible
2025-05-07,10:08:00,Jalisco,5,Disponible
2025-05-07,10:08:04,México,1,Disponible
2025-05-07,10:08:07,Tlaxcala,0,Disponible
2025-05-07,10:08:10,Baja California Sur,0,Disponible
2025-05-07,10:08:14,Michoacán,0,Disponible
2025-05-07,10:08:17,Durango,0,Disponible
2025-05-07,10:08:21,Sinaloa,0,Disponible
2025-05-07,10:08:25,Tabasco,0,Disponible
2025-05-07,10:08:29,Tamaulipas,0,Disponible
2025-05-07,10:08:32,Baja California,0,Disponible
2025-05-07,10:08:38,Campeche,0,No disponible/Request failed with status code 400
2025-05-07,10:08:48,Zacatecas,1,Disponible
2025-05-08,10:09:22,Guanajuato,0,Disponible
2025-05-08,10:09:25,Quintana Roo,0,Disponible
2025-05-08,10:09:27,Chihuahua,0,Disponible
2025-05-08,10:09:28,Veracruz,0,Disponible
2025-05-08,10:09:31,Guerrero,0,Disponible
2025-05-08,10:09:35,Yucatán,0,Disponible
2025-05-08,10:09:37,Puebla,0,Disponible
2025-05-08,10:09:39,Jalisco,5,Disponible
2025-05-08,10:09:43,México,1,Disponible
2025-05-08,10:09:45,Tlaxcala,0,Disponible
2025-05-08,10:10:46,Baja California Sur,0,No disponible/Request failed with status code 504
2025-05-08,10:13:48,Michoacán,0,Disponible
2025-05-08,10:13:50,Durango,0,Disponible
2025-05-08,10:13:52,Sinaloa,0,Disponible
2025-05-08,10:13:55,Tabasco,0,Disponible
2025-05-08,10:13:57,Tamaulipas,0,Disponible
2025-05-08,10:13:59,Baja California,0,Disponible
2025-05-08,10:14:04,Campeche,0,No disponible/Request failed with status code 400
2025-05-08,10:14:14,Zacatecas,1,Disponible
2025-05-08,10:14:16,SESEA_NuevoLeon,0,Disponible
2025-05-09,10:22:16,Guanajuato,0,No disponible/Request failed with status code 504
2025-05-09,10:22:19,Quintana Roo,0,Disponible
2025-05-09,10:22:20,Chihuahua,0,Disponible
2025-05-09,10:22:21,Veracruz,0,Disponible
2025-05-09,10:22:22,Guerrero,0,Disponible
2025-05-09,10:22:23,Yucatán,0,Disponible
2025-05-09,10:23:25,Puebla,0,No disponible/Request failed with status code 504
2025-05-09,10:26:25,Jalisco,5,Disponible
2025-05-09,10:26:27,México,1,Disponible
2025-05-09,10:26:28,Tlaxcala,0,Disponible
2025-05-09,10:26:29,Baja California Sur,0,Disponible
2025-05-09,10:26:31,Michoacán,0,Disponible
2025-05-09,10:26:32,Durango,0,Disponible
2025-05-09,10:28:33,Sinaloa,0,Disponible
2025-05-09,10:28:36,Tabasco,0,Disponible
2025-05-09,10:28:38,Tamaulipas,0,Disponible
2025-05-09,10:29:40,Baja California,0,Disponible
2025-05-09,10:30:41,Campeche,0,Disponible
2025-05-09,10:30:42,Zacatecas,1,Disponible
2025-05-09,10:30:43,SESEA_NuevoLeon,0,Disponible
2025-05-12,10:03:29,Guanajuato,0,Disponible
2025-05-12,10:03:33,Quintana Roo,0,Disponible
2025-05-12,10:03:35,Chihuahua,0,Disponible
2025-05-12,10:03:36,Veracruz,0,No disponible/Request failed with status code 400
2025-05-12,10:03:39,Guerrero,0,Disponible
2025-05-12,10:03:40,Yucatán,0,Disponible
2025-05-12,10:03:42,Puebla,0,Disponible
2025-05-12,10:03:44,Jalisco,5,Disponible
2025-05-12,10:03:46,México,1,Disponible
2025-05-12,10:03:48,Tlaxcala,0,Disponible
2025-05-12,10:03:49,Baja California Sur,0,No disponible/Request failed with status code 400
2025-05-12,10:03:51,Michoacán,0,Disponible
2025-05-12,10:03:52,Durango,0,Disponible
2025-05-12,10:03:54,Sinaloa,0,Disponible
2025-05-12,10:03:57,Tabasco,0,Disponible
2025-05-12,10:03:59,Tamaulipas,0,Disponible
2025-05-12,10:04:01,Baja California,0,Disponible
2025-05-12,10:04:03,Campeche,0,Disponible
2025-05-12,10:04:04,Zacatecas,1,Disponible
2025-05-12,10:04:06,SESEA_NuevoLeon,0,Disponible
2025-05-13,10:03:32,Guanajuato,0,Disponible
2025-05-13,10:03:34,Quintana Roo,0,Disponible
2025-05-13,10:03:36,Chihuahua,0,Disponible
2025-05-13,10:03:37,Veracruz,0,No disponible/Request failed with status code 400
2025-05-13,10:03:38,Guerrero,0,Disponible
2025-05-13,10:03:39,Yucatán,0,Disponible
2025-05-13,10:03:41,Puebla,0,Disponible
2025-05-13,10:03:42,Jalisco,5,Disponible
2025-05-13,10:03:44,México,1,Disponible
2025-05-13,10:03:45,Tlaxcala,0,Disponible
2025-05-13,10:03:46,Baja California Sur,0,Disponible
2025-05-13,10:03:48,Michoacán,0,Disponible
2025-05-13,10:03:49,Durango,0,Disponible
2025-05-13,10:03:50,Sinaloa,0,Disponible
2025-05-13,10:03:53,Tabasco,0,Disponible
2025-05-13,10:03:54,Tamaulipas,0,Disponible
2025-05-13,10:03:56,Baja California,0,Disponible
2025-05-13,10:03:57,Campeche,0,Disponible
2025-05-13,10:03:59,Zacatecas,1,Disponible
2025-05-13,10:04:01,SESEA_NuevoLeon,0,Disponible
2025-05-14,10:03:24,Guanajuato,0,Disponible
2025-05-14,10:03:26,Quintana Roo,0,Disponible
2025-05-14,10:03:28,Chihuahua,0,Disponible
2025-05-14,10:03:29,Veracruz,0,No disponible/Request failed with status code 400
2025-05-14,10:03:30,Guerrero,0,Disponible
2025-05-14,10:03:31,Yucatán,0,Disponible
2025-05-14,10:03:32,Puebla,0,Disponible
2025-05-14,10:03:33,Jalisco,5,Disponible
2025-05-14,10:03:35,México,1,Disponible
2025-05-14,10:03:36,Tlaxcala,0,Disponible
2025-05-14,10:03:37,Baja California Sur,0,Disponible
2025-05-14,10:03:39,Michoacán,0,Disponible
2025-05-14,10:03:40,Durango,0,Disponible
2025-05-14,10:03:41,Sinaloa,0,Disponible
2025-05-14,10:03:43,Tabasco,0,Disponible
2025-05-14,10:03:45,Tamaulipas,0,Disponible
2025-05-14,10:03:46,Baja California,0,Disponible
2025-05-14,10:03:48,Campeche,0,Disponible
2025-05-14,10:03:49,Zacatecas,1,Disponible
2025-05-14,10:03:50,SESEA_NuevoLeon,0,Disponible
2025-05-15,10:03:21,Guanajuato,0,Disponible
2025-05-15,10:03:24,Quintana Roo,0,Disponible
2025-05-15,10:03:26,Chihuahua,0,Disponible
2025-05-15,10:03:26,Veracruz,0,No disponible/Request failed with status code 400
2025-05-15,10:03:27,Guerrero,0,Disponible
2025-05-15,10:03:28,Yucatán,0,Disponible
2025-05-15,10:03:30,Puebla,0,Disponible
2025-05-15,10:03:31,Jalisco,5,Disponible
2025-05-15,10:03:33,México,1,Disponible
2025-05-15,10:03:34,Tlaxcala,0,Disponible
2025-05-15,10:03:35,Baja California Sur,0,Disponible
2025-05-15,10:03:36,Michoacán,0,Disponible
2025-05-15,10:03:38,Durango,0,Disponible
2025-05-15,10:03:39,Sinaloa,0,Disponible
2025-05-15,10:03:41,Tabasco,0,Disponible
2025-05-15,10:03:43,Tamaulipas,0,Disponible
2025-05-15,10:03:44,Baja California,0,Disponible
2025-05-15,10:03:45,Campeche,0,Disponible
2025-05-15,10:03:47,Zacatecas,1,Disponible
2025-05-15,10:03:48,SESEA_NuevoLeon,0,Disponible
2025-05-16,10:03:11,Guanajuato,0,Disponible
2025-05-16,10:03:14,Quintana Roo,0,Disponible
2025-05-16,10:03:16,Chihuahua,0,Disponible
2025-05-16,10:04:16,Veracruz,0,No disponible/Request failed with status code 504
2025-05-16,10:06:18,Guerrero,0,Disponible
2025-05-16,10:06:20,Yucatán,0,Disponible
2025-05-16,10:06:22,Puebla,0,Disponible
2025-05-16,10:06:24,Jalisco,5,Disponible
2025-05-16,10:06:26,México,1,Disponible
2025-05-16,10:06:28,Tlaxcala,0,Disponible
2025-05-16,10:06:30,Baja California Sur,0,Disponible
2025-05-16,10:06:32,Michoacán,0,Disponible
2025-05-16,10:06:34,Durango,0,Disponible
2025-05-16,10:06:36,Sinaloa,0,Disponible
2025-05-16,10:06:39,Tabasco,0,Disponible
2025-05-16,10:06:41,Tamaulipas,0,Disponible
2025-05-16,10:06:43,Baja California,0,Disponible
2025-05-16,10:06:45,Campeche,0,Disponible
2025-05-16,10:06:47,Zacatecas,1,Disponible
2025-05-16,10:06:49,SESEA_NuevoLeon,0,Disponible
2025-05-19,10:03:31,Guanajuato,0,Disponible
2025-05-19,10:03:35,Quintana Roo,0,Disponible
2025-05-19,10:03:40,Chihuahua,0,Disponible
2025-05-19,10:03:43,Veracruz,0,Disponible
2025-05-19,10:03:46,Guerrero,0,Disponible
2025-05-19,10:03:49,Yucatán,0,Disponible
2025-05-19,10:03:53,Puebla,0,Disponible
2025-05-19,10:03:56,Jalisco,5,Disponible
2025-05-19,10:04:00,México,1,Disponible
2025-05-19,10:04:03,Tlaxcala,0,Disponible
2025-05-19,10:04:06,Baja California Sur,0,Disponible
2025-05-19,10:04:11,Michoacán,0,No disponible/Request failed with status code 400
2025-05-19,10:04:17,Durango,0,Disponible
2025-05-19,10:04:21,Sinaloa,0,Disponible
2025-05-19,10:04:25,Tabasco,0,Disponible
2025-05-19,10:04:29,Tamaulipas,0,Disponible
2025-05-19,10:04:32,Baja California,0,Disponible
2025-05-19,10:04:36,Campeche,0,Disponible
2025-05-19,10:04:40,Zacatecas,1,Disponible
2025-05-19,10:04:43,SESEA_NuevoLeon,0,Disponible
2025-05-20,10:03:11,Guanajuato,0,Disponible
2025-05-20,10:03:15,Quintana Roo,0,Disponible
2025-05-20,10:03:18,Chihuahua,0,Disponible
2025-05-20,10:03:20,Veracruz,0,Disponible
2025-05-20,10:03:23,Guerrero,0,Disponible
2025-05-20,10:03:26,Yucatán,0,Disponible
2025-05-20,10:03:28,Puebla,0,Disponible
2025-05-20,10:03:31,Jalisco,5,Disponible
2025-05-20,10:03:34,México,1,Disponible
2025-05-20,10:03:37,Tlaxcala,0,Disponible
2025-05-20,10:03:39,Baja California Sur,0,Disponible
2025-05-20,10:03:42,Michoacán,0,Disponible
2025-05-20,10:03:45,Durango,0,Disponible
2025-05-20,10:03:48,Sinaloa,0,Disponible
2025-05-20,10:03:51,Tabasco,0,Disponible
2025-05-20,10:03:55,Tamaulipas,0,Disponible
2025-05-20,10:03:57,Baja California,0,Disponible
2025-05-20,10:04:00,Campeche,0,Disponible
2025-05-20,10:04:03,Zacatecas,1,Disponible
2025-05-20,10:04:06,SESEA_NuevoLeon,0,Disponible
2025-05-21,10:03:11,Guanajuato,0,Disponible
2025-05-21,10:03:15,Quintana Roo,0,Disponible
2025-05-21,10:03:18,Chihuahua,0,Disponible
2025-05-21,10:03:20,Veracruz,0,Disponible
2025-05-21,10:03:22,Guerrero,0,Disponible
2025-05-21,10:03:25,Yucatán,0,Disponible
2025-05-21,10:03:27,Puebla,0,Disponible
2025-05-21,10:03:29,Jalisco,5,Disponible
2025-05-21,10:03:32,México,1,Disponible
2025-05-21,10:03:34,Tlaxcala,0,Disponible
2025-05-21,10:03:37,Baja California Sur,0,Disponible
2025-05-21,10:03:42,Michoacán,0,Disponible
2025-05-21,10:03:44,Durango,0,Disponible
2025-05-21,10:03:47,Sinaloa,0,Disponible
2025-05-21,10:03:50,Tabasco,0,Disponible
2025-05-21,10:03:53,Tamaulipas,0,Disponible
2025-05-21,10:03:55,Baja California,0,Disponible
2025-05-21,10:03:58,Campeche,0,Disponible
2025-05-21,10:04:00,Zacatecas,1,Disponible
2025-05-21,10:04:03,SESEA_NuevoLeon,0,Disponible
2025-05-22,10:03:08,Guanajuato,0,Disponible
2025-05-22,10:03:10,Quintana Roo,0,Disponible
2025-05-22,10:03:11,Chihuahua,0,Disponible
2025-05-22,10:03:12,Veracruz,0,Disponible
2025-05-22,10:03:13,Guerrero,0,Disponible
2025-05-22,10:03:15,Yucatán,0,Disponible
2025-05-22,10:03:16,Puebla,0,Disponible
2025-05-22,10:03:17,Jalisco,5,Disponible
2025-05-22,10:03:18,México,1,Disponible
2025-05-22,10:03:20,Tlaxcala,0,Disponible
2025-05-22,10:03:21,Baja California Sur,0,Disponible
2025-05-22,10:03:22,Michoacán,0,Disponible
2025-05-22,10:03:24,Durango,0,Disponible
2025-05-22,10:03:25,Sinaloa,0,Disponible
2025-05-22,10:03:27,Tabasco,0,Disponible
2025-05-22,10:03:29,Tamaulipas,0,Disponible
2025-05-22,10:03:30,Baja California,0,Disponible
2025-05-22,10:03:32,Campeche,0,Disponible
2025-05-22,10:03:33,Zacatecas,1,Disponible
2025-05-22,10:03:34,SESEA_NuevoLeon,0,Disponible
2025-05-23,10:03:30,Guanajuato,0,Disponible
2025-05-23,10:03:34,Quintana Roo,0,Disponible
2025-05-23,10:03:37,Chihuahua,0,Disponible
2025-05-23,10:03:39,Veracruz,0,Disponible
2025-05-23,10:03:42,Guerrero,0,Disponible
2025-05-23,10:03:45,Yucatán,0,Disponible
2025-05-23,10:03:47,Puebla,0,Disponible
2025-05-23,10:03:50,Jalisco,5,Disponible
2025-05-23,10:03:53,México,1,Disponible
2025-05-23,10:03:56,Tlaxcala,0,Disponible
2025-05-23,10:03:58,Baja California Sur,0,Disponible
2025-05-23,10:04:01,Michoacán,0,Disponible
2025-05-23,10:04:04,Durango,0,Disponible
2025-05-23,10:04:06,Sinaloa,0,Disponible
2025-05-23,10:04:10,Tabasco,0,Disponible
2025-05-23,10:04:13,Tamaulipas,0,Disponible
2025-05-23,10:04:16,Baja California,0,Disponible
2025-05-23,10:04:19,Campeche,0,Disponible
2025-05-23,10:04:22,Zacatecas,1,Disponible
2025-05-23,10:04:24,SESEA_NuevoLeon,0,Disponible
2025-05-26,10:02:54,Guanajuato,0,Disponible
2025-05-26,10:02:57,Quintana Roo,0,Disponible
2025-05-26,10:02:59,Chihuahua,0,Disponible
2025-05-26,10:03:00,Veracruz,0,Disponible
2025-05-26,10:03:02,Guerrero,0,Disponible
2025-05-26,10:03:04,Yucatán,0,Disponible
2025-05-26,10:03:06,Puebla,0,Disponible
2025-05-26,10:03:07,Jalisco,5,Disponible
2025-05-26,10:03:09,México,1,Disponible
2025-05-26,10:03:11,Tlaxcala,0,Disponible
2025-05-26,10:03:13,Baja California Sur,0,Disponible
2025-05-26,10:03:14,Michoacán,0,Disponible
2025-05-26,10:03:16,Durango,0,Disponible
2025-05-26,10:03:18,Sinaloa,0,Disponible
2025-05-26,10:03:20,Tabasco,0,Disponible
2025-05-26,10:03:22,Tamaulipas,0,Disponible
2025-05-26,10:03:24,Baja California,0,Disponible
2025-05-26,10:03:26,Campeche,0,No disponible/Request failed with status code 400
2025-05-26,10:04:31,Zacatecas,1,Disponible
2025-05-26,10:04:33,SESEA_NuevoLeon,0,Disponible
2025-05-27,10:02:52,Guanajuato,0,Disponible
2025-05-27,10:02:55,Quintana Roo,0,Disponible
2025-05-27,10:02:56,Chihuahua,0,Disponible
2025-05-27,10:02:58,Veracruz,0,No disponible/Request failed with status code 400
2025-05-27,10:02:59,Guerrero,0,Disponible
2025-05-27,10:03:01,Yucatán,0,Disponible
2025-05-27,10:03:03,Puebla,0,Disponible
2025-05-27,10:03:04,Jalisco,5,Disponible
2025-05-27,10:03:08,México,1,Disponible
2025-05-27,10:03:10,Tlaxcala,0,Disponible
2025-05-27,10:03:11,Baja California Sur,0,Disponible
2025-05-27,10:03:13,Michoacán,0,Disponible
2025-05-27,10:03:14,Durango,0,No disponible/Request failed with status code 400
2025-05-27,10:03:16,Sinaloa,0,Disponible
2025-05-27,10:03:19,Tabasco,0,Disponible
2025-05-27,10:03:20,Tamaulipas,0,Disponible
2025-05-27,10:03:22,Baja California,0,Disponible
2025-05-27,10:03:24,Campeche,0,Disponible
2025-05-27,10:03:26,Zacatecas,1,Disponible
2025-05-27,10:03:27,SESEA_NuevoLeon,0,Disponible
2025-05-28,10:03:06,Guanajuato,0,Disponible
2025-05-28,10:03:10,Quintana Roo,0,Disponible
2025-05-28,10:03:12,Chihuahua,0,Disponible
2025-05-28,10:03:14,Veracruz,0,Disponible
2025-05-28,10:03:16,Guerrero,0,Disponible
2025-05-28,10:03:19,Yucatán,0,Disponible
2025-05-28,10:03:22,Puebla,0,Disponible
2025-05-28,10:03:24,Jalisco,5,Disponible
2025-05-28,10:03:26,México,1,Disponible
2025-05-28,10:03:29,Tlaxcala,0,Disponible
2025-05-28,10:03:31,Baja California Sur,0,Disponible
2025-05-28,10:03:34,Michoacán,0,No disponible/Request failed with status code 400
2025-05-28,10:03:36,Durango,0,No disponible/Request failed with status code 400
2025-05-28,10:03:38,Sinaloa,0,Disponible
2025-05-28,10:03:42,Tabasco,0,Disponible
2025-05-28,10:03:44,Tamaulipas,0,Disponible
2025-05-28,10:03:47,Baja California,0,Disponible
2025-05-28,10:03:49,Campeche,0,Disponible
2025-05-28,10:03:51,Zacatecas,1,Disponible
2025-05-28,10:03:54,SESEA_NuevoLeon,0,Disponible
2025-05-29,10:02:58,Guanajuato,0,Disponible
2025-05-29,10:03:01,Quintana Roo,0,Disponible
2025-05-29,10:03:03,Chihuahua,0,Disponible
2025-05-29,10:03:04,Veracruz,0,Disponible
2025-05-29,10:03:06,Guerrero,0,Disponible
2025-05-29,10:03:08,Yucatán,0,Disponible
2025-05-29,10:03:10,Puebla,0,Disponible
2025-05-29,10:03:11,Jalisco,5,Disponible
2025-05-29,10:03:14,México,1,Disponible
2025-05-29,10:03:16,Tlaxcala,0,Disponible
2025-05-29,10:03:18,Baja California Sur,0,Disponible
2025-05-29,10:03:19,Michoacán,4,Disponible
2025-05-29,10:03:21,Durango,0,No disponible/Request failed with status code 400
2025-05-29,10:03:23,Sinaloa,0,Disponible
2025-05-29,10:03:26,Tabasco,0,Disponible
2025-05-29,10:03:28,Tamaulipas,0,Disponible
2025-05-29,10:03:30,Baja California,0,Disponible
2025-05-29,10:03:32,Campeche,0,Disponible
2025-05-29,10:03:33,Zacatecas,1,Disponible
2025-05-29,10:03:35,SESEA_NuevoLeon,0,Disponible
2025-05-30,10:03:02,Guanajuato,0,Disponible
2025-05-30,10:03:05,Quintana Roo,0,Disponible
2025-05-30,10:03:07,Chihuahua,0,Disponible
2025-05-30,10:03:08,Veracruz,0,Disponible
2025-05-30,10:03:10,Guerrero,0,Disponible
2025-05-30,10:03:12,Yucatán,0,Disponible
2025-05-30,10:03:14,Puebla,0,Disponible
2025-05-30,10:03:16,Jalisco,5,Disponible
2025-05-30,10:03:18,México,1,Disponible
2025-05-30,10:03:20,Tlaxcala,0,Disponible
2025-05-30,10:03:22,Baja California Sur,0,Disponible
2025-05-30,10:03:24,Michoacán,4,Disponible
2025-05-30,10:03:26,Durango,0,No disponible/Request failed with status code 400
2025-05-30,10:03:27,Sinaloa,0,Disponible
2025-05-30,10:03:30,Tabasco,0,Disponible
2025-05-30,10:03:33,Tamaulipas,0,Disponible
2025-05-30,10:03:35,Baja California,0,Disponible
2025-05-30,10:03:37,Campeche,0,Disponible
2025-05-30,10:03:39,Zacatecas,1,Disponible
2025-05-30,10:03:40,SESEA_NuevoLeon,0,Disponible
2025-05-31,10:03:22,Guanajuato,0,Disponible
2025-05-31,10:03:24,Quintana Roo,0,Disponible
2025-05-31,10:03:25,Chihuahua,0,Disponible
2025-05-31,10:03:26,Veracruz,0,Disponible
2025-05-31,10:03:28,Guerrero,0,Disponible
2025-05-31,10:03:29,Yucatán,0,Disponible
2025-05-31,10:03:30,Puebla,0,Disponible
2025-05-31,10:03:32,Jalisco,5,Disponible
2025-05-31,10:03:34,México,1,Disponible
2025-05-31,10:03:35,Tlaxcala,0,Disponible
2025-05-31,10:03:37,Baja California Sur,0,Disponible
2025-05-31,10:03:39,Michoacán,4,Disponible
2025-05-31,10:03:42,Durango,0,No disponible/Request failed with status code 400
2025-05-31,10:03:43,Sinaloa,0,Disponible
2025-05-31,10:03:46,Tabasco,0,Disponible
2025-05-31,10:03:48,Tamaulipas,0,Disponible
2025-05-31,10:03:49,Baja California,0,Disponible
2025-05-31,10:03:51,Campeche,0,Disponible
2025-05-31,10:03:52,Zacatecas,1,Disponible
2025-05-31,10:03:54,SESEA_NuevoLeon,0,Disponible
2025-06-01,10:04:11,Guanajuato,0,Disponible
2025-06-01,10:04:14,Quintana Roo,0,Disponible
2025-06-01,10:04:16,Chihuahua,0,Disponible
2025-06-01,10:04:17,Veracruz,0,Disponible
2025-06-01,10:04:19,Guerrero,0,Disponible
2025-06-01,10:04:21,Yucatán,0,Disponible
2025-06-01,10:04:23,Puebla,0,Disponible
2025-06-01,10:04:24,Jalisco,5,Disponible
2025-06-01,10:04:27,México,1,Disponible
2025-06-01,10:04:29,Tlaxcala,0,Disponible
2025-06-01,10:04:30,Baja California Sur,0,Disponible
2025-06-01,10:04:32,Michoacán,4,Disponible
2025-06-01,10:04:34,Durango,0,No disponible/Request failed with status code 400
2025-06-01,10:04:35,Sinaloa,0,Disponible
2025-06-01,10:04:39,Tabasco,0,Disponible
2025-06-01,10:04:41,Tamaulipas,0,Disponible
2025-06-01,10:04:43,Baja California,0,Disponible
2025-06-01,10:04:45,Campeche,0,Disponible
2025-06-01,10:04:47,Zacatecas,1,Disponible
2025-06-01,10:04:48,SESEA_NuevoLeon,0,Disponible
2025-06-02,10:06:51,Guanajuato,0,Disponible
2025-06-02,10:06:55,Quintana Roo,0,Disponible
2025-06-02,10:06:57,Chihuahua,0,Disponible
2025-06-02,10:07:58,Veracruz,0,No disponible/Request failed with status code 504
2025-06-02,10:10:59,Guerrero,0,No disponible/socket hang up
2025-06-02,10:11:00,Yucatán,0,Disponible
2025-06-02,10:11:02,Puebla,0,Disponible
2025-06-02,10:11:03,Jalisco,5,Disponible
2025-06-02,10:11:04,México,1,Disponible
2025-06-02,10:11:06,Tlaxcala,0,Disponible
2025-06-02,10:11:07,Baja California Sur,0,Disponible
2025-06-02,10:11:08,Michoacán,0,No disponible/Request failed with status code 400
2025-06-02,10:11:09,Durango,0,No disponible/Request failed with status code 400
2025-06-02,10:11:10,Sinaloa,0,Disponible
2025-06-02,10:11:13,Tabasco,0,Disponible
2025-06-02,10:11:19,Tamaulipas,0,Disponible
2025-06-02,10:11:21,Baja California,0,Disponible
2025-06-02,10:11:22,Campeche,0,Disponible
2025-06-02,10:11:23,Zacatecas,1,Disponible
2025-06-02,10:11:24,SESEA_NuevoLeon,0,No disponible/Request failed with status code 400
2025-06-03,10:03:30,Guanajuato,0,Disponible
2025-06-03,10:03:35,Quintana Roo,0,Disponible
2025-06-03,10:03:38,Chihuahua,0,Disponible
2025-06-03,10:03:40,Veracruz,0,Disponible
2025-06-03,10:03:43,Guerrero,0,Disponible
2025-06-03,10:03:46,Yucatán,0,Disponible
2025-06-03,10:03:49,Puebla,0,Disponible
2025-06-03,10:03:51,Jalisco,5,Disponible
