FECHA_EJECUCION,HORA_EJECUCION,ENTE,TOTAL_REGISTROS,ESTATUS
2025-04-08,10:02:37,SABG,205559,Disponible
2025-04-08,10:02:37,Sinaloa,262,Disponible
2025-04-08,10:02:37,Tabasco,468,Disponible
2025-04-08,10:02:37,Tlaxcala,22,Disponible
2025-04-08,10:02:37,Veracruz,62,Disponible
2025-04-08,10:02:37,Yucatán,16,Disponible
2025-04-08,10:02:37,Zacatecas,416,Disponible
2025-04-08,10:02:37,COFECE,100,Disponible
2025-04-08,10:02:37,CNDH,ERROR,No disponible/Error reportado por la API
2025-04-09,10:03:09,Aguascalientes,1621,Disponible
2025-04-09,10:03:09,Baja California Sur,80,Disponible
2025-04-09,10:03:09,Campeche,136,Disponible
2025-04-09,10:03:09,Chiapas,798,Disponible
2025-04-09,10:03:09,Chihuahua,715,Disponible
2025-04-09,10:03:09,Coahuila,220,Disponible
2025-04-09,10:03:09,Durango,1781,Disponible
2025-04-09,10:03:09,México,6245,Disponible
2025-04-09,10:03:09,Guanajuato,510,Disponible
2025-04-09,10:03:09,Guerrero,29,Disponible
2025-04-09,10:03:09,INEGI,3394,Disponible
2025-04-09,10:03:09,Jalisco,2081,Disponible
2025-04-09,10:03:09,Michoacán,468,Disponible
2025-04-09,10:03:09,Morelos,670,Disponible
2025-04-09,10:03:09,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-04-09,10:03:09,Puebla,597,Disponible
2025-04-09,10:03:09,Querétaro,283,Disponible
2025-04-09,10:03:09,Quintana Roo,9,Disponible
2025-04-09,10:03:09,San Luis Potosí,484,Disponible
2025-04-09,10:03:09,SABG,205559,Disponible
2025-04-09,10:03:09,Sinaloa,262,Disponible
2025-04-09,10:03:09,Tabasco,468,Disponible
2025-04-09,10:03:09,Tlaxcala,22,Disponible
2025-04-09,10:03:09,Veracruz,62,Disponible
2025-04-09,10:03:09,Yucatán,16,Disponible
2025-04-09,10:03:09,Zacatecas,417,Disponible
2025-04-09,10:03:09,COFECE,100,Disponible
2025-04-09,10:03:09,CNDH,ERROR,No disponible/Error reportado por la API
2025-04-10,10:02:37,Aguascalientes,1622,Disponible
2025-04-10,10:02:37,Baja California Sur,80,Disponible
2025-04-10,10:02:37,Campeche,136,Disponible
2025-04-10,10:02:37,Chiapas,798,Disponible
2025-04-10,10:02:37,Chihuahua,715,Disponible
2025-04-10,10:02:37,Coahuila,220,Disponible
2025-04-10,10:02:37,Durango,1781,Disponible
2025-04-10,10:02:37,México,6245,Disponible
2025-04-10,10:02:37,Guanajuato,510,Disponible
2025-04-10,10:02:37,Guerrero,29,Disponible
2025-04-10,10:02:37,INEGI,3394,Disponible
2025-04-10,10:02:37,Jalisco,2081,Disponible
2025-04-10,10:02:37,Michoacán,468,Disponible
2025-04-10,10:02:37,Morelos,670,Disponible
2025-04-10,10:02:37,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-04-10,10:02:37,Puebla,597,Disponible
2025-04-10,10:02:37,Querétaro,283,Disponible
2025-04-10,10:02:37,Quintana Roo,9,Disponible
2025-04-10,10:02:37,San Luis Potosí,484,Disponible
2025-04-10,10:02:37,SABG,205559,Disponible
2025-04-10,10:02:37,Sinaloa,270,Disponible
2025-04-10,10:02:37,Tabasco,468,Disponible
2025-04-10,10:02:37,Tlaxcala,22,Disponible
2025-04-10,10:02:37,Veracruz,62,Disponible
2025-04-10,10:02:37,Yucatán,16,Disponible
2025-04-10,10:02:37,Zacatecas,424,Disponible
2025-04-10,10:02:37,COFECE,100,Disponible
2025-04-10,10:02:37,CNDH,ERROR,No disponible/Error reportado por la API
2025-04-11,10:02:46,Aguascalientes,1622,Disponible
2025-04-11,10:02:46,Baja California Sur,80,Disponible
2025-04-11,10:02:46,Campeche,136,Disponible
2025-04-11,10:02:46,Chiapas,798,Disponible
2025-04-11,10:02:46,Chihuahua,715,Disponible
2025-04-11,10:02:46,Coahuila,ERROR,No disponible/Error reportado por la API
2025-04-11,10:02:46,Durango,1781,Disponible
2025-04-11,10:02:46,México,6245,Disponible
2025-04-11,10:02:46,Guanajuato,510,Disponible
2025-04-11,10:02:46,Guerrero,29,Disponible
2025-04-11,10:02:46,INEGI,ERROR,No disponible/Error reportado por la API
2025-04-11,10:02:46,Jalisco,2081,Disponible
2025-04-11,10:02:46,Michoacán,468,Disponible
2025-04-11,10:02:46,Morelos,670,Disponible
2025-04-11,10:02:46,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-04-11,10:02:46,Puebla,597,Disponible
2025-04-11,10:02:46,Querétaro,283,Disponible
2025-04-11,10:02:46,Quintana Roo,9,Disponible
2025-04-11,10:02:46,San Luis Potosí,484,Disponible
2025-04-11,10:02:46,SABG,205559,Disponible
2025-04-11,10:02:46,Sinaloa,271,Disponible
2025-04-11,10:02:46,Tabasco,468,Disponible
2025-04-11,10:02:46,Tlaxcala,22,Disponible
2025-04-11,10:02:46,Veracruz,62,Disponible
2025-04-11,10:02:46,Yucatán,16,Disponible
2025-04-11,10:02:46,Zacatecas,425,Disponible
2025-04-11,10:02:46,COFECE,100,Disponible
2025-04-11,10:02:46,CNDH,ERROR,No disponible/Error reportado por la API
2025-04-14,10:09:23,Aguascalientes,1623,Disponible
2025-04-14,10:09:23,Baja California Sur,80,Disponible
2025-04-14,10:09:23,Campeche,136,Disponible
2025-04-14,10:09:23,Chiapas,798,Disponible
2025-04-14,10:09:23,Chihuahua,715,Disponible
2025-04-14,10:09:23,Coahuila,220,Disponible
2025-04-14,10:09:23,Durango,1781,Disponible
2025-04-14,10:09:23,México,6253,Disponible
2025-04-14,10:09:23,Guanajuato,510,Disponible
2025-04-14,10:09:23,Guerrero,29,Disponible
2025-04-14,10:09:23,INEGI,3394,Disponible
2025-04-14,10:09:23,Jalisco,2081,Disponible
2025-04-14,10:09:23,Michoacán,468,Disponible
2025-04-14,10:09:23,Morelos,670,Disponible
2025-04-14,10:09:23,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-04-14,10:09:23,Puebla,597,Disponible
2025-04-14,10:09:23,Querétaro,283,Disponible
2025-04-14,10:09:23,Quintana Roo,9,Disponible
2025-04-14,10:09:23,San Luis Potosí,484,Disponible
2025-04-14,10:09:23,SABG,205559,Disponible
2025-04-14,10:09:23,Sinaloa,273,Disponible
2025-04-14,10:09:23,Tabasco,468,Disponible
2025-04-14,10:09:23,Tlaxcala,22,Disponible
2025-04-14,10:09:23,Veracruz,62,Disponible
2025-04-14,10:09:23,Yucatán,16,Disponible
2025-04-14,10:09:23,Zacatecas,426,Disponible
2025-04-14,10:09:23,COFECE,100,Disponible
2025-04-14,10:09:23,CNDH,ERROR,No disponible/Error reportado por la API
2025-04-15,10:02:35,Aguascalientes,1623,Disponible
2025-04-15,10:02:35,Baja California Sur,80,Disponible
2025-04-15,10:02:35,Campeche,136,Disponible
2025-04-15,10:02:35,Chiapas,798,Disponible
2025-04-15,10:02:35,Chihuahua,796,Disponible
2025-04-15,10:02:35,Coahuila,220,Disponible
2025-04-15,10:02:35,Durango,1781,Disponible
2025-04-15,10:02:35,México,6253,Disponible
2025-04-15,10:02:35,Guanajuato,510,Disponible
2025-04-15,10:02:35,Guerrero,29,Disponible
2025-04-15,10:02:35,INEGI,3394,Disponible
2025-04-15,10:02:35,Jalisco,2081,Disponible
2025-04-15,10:02:35,Michoacán,468,Disponible
2025-04-15,10:02:35,Morelos,670,Disponible
2025-04-15,10:02:35,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-04-15,10:02:35,Puebla,597,Disponible
2025-04-15,10:02:35,Querétaro,283,Disponible
2025-04-15,10:02:35,Quintana Roo,9,Disponible
2025-04-15,10:02:35,San Luis Potosí,484,Disponible
2025-04-15,10:02:35,SABG,205559,Disponible
2025-04-15,10:02:35,Sinaloa,273,Disponible
2025-04-15,10:02:35,Tabasco,468,Disponible
2025-04-15,10:02:35,Tlaxcala,22,Disponible
2025-04-15,10:02:35,Veracruz,62,Disponible
2025-04-15,10:02:35,Yucatán,16,Disponible
2025-04-15,10:02:35,Zacatecas,431,Disponible
2025-04-15,10:02:35,COFECE,100,Disponible
2025-04-15,10:02:35,CNDH,ERROR,No disponible/Error reportado por la API
2025-04-21,10:02:47,Aguascalientes,1617,Disponible
2025-04-21,10:02:47,Baja California Sur,80,Disponible
2025-04-21,10:02:47,Campeche,136,Disponible
2025-04-21,10:02:47,Chiapas,798,Disponible
2025-04-21,10:02:47,Chihuahua,796,Disponible
2025-04-21,10:02:47,Coahuila,220,Disponible
2025-04-21,10:02:47,Durango,1781,Disponible
2025-04-21,10:02:47,México,6253,Disponible
2025-04-21,10:02:47,Guanajuato,510,Disponible
2025-04-21,10:02:47,Guerrero,29,Disponible
2025-04-21,10:02:47,INEGI,3394,Disponible
2025-04-21,10:02:47,Jalisco,2081,Disponible
2025-04-21,10:02:47,Michoacán,468,Disponible
2025-04-21,10:02:47,Morelos,670,Disponible
2025-04-21,10:02:47,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-04-21,10:02:47,Puebla,597,Disponible
2025-04-21,10:02:47,Querétaro,282,Disponible
2025-04-21,10:02:47,Quintana Roo,9,Disponible
2025-04-21,10:02:47,San Luis Potosí,484,Disponible
2025-04-21,10:02:47,SABG,205559,Disponible
2025-04-21,10:02:47,Sinaloa,196,Disponible
2025-04-21,10:02:47,Tabasco,468,Disponible
2025-04-21,10:02:47,Tlaxcala,22,Disponible
2025-04-21,10:02:47,Veracruz,ERROR,No disponible/Error reportado por la API
2025-04-21,10:02:47,Yucatán,16,Disponible
2025-04-21,10:02:47,Zacatecas,431,Disponible
2025-04-21,10:02:47,COFECE,100,Disponible
2025-04-21,10:02:47,CNDH,ERROR,No disponible/Error reportado por la API
2025-04-22,10:03:05,Aguascalientes,1617,Disponible
2025-04-22,10:03:05,Baja California Sur,80,Disponible
2025-04-22,10:03:05,Campeche,136,Disponible
2025-04-22,10:03:05,Chiapas,798,Disponible
2025-04-22,10:03:05,Chihuahua,796,Disponible
2025-04-22,10:03:05,Coahuila,ERROR,No disponible/Error reportado por la API
2025-04-22,10:03:05,Durango,1781,Disponible
2025-04-22,10:03:05,México,6255,Disponible
2025-04-22,10:03:05,Guanajuato,ERROR,No disponible/Error reportado por la API
2025-04-22,10:03:05,Guerrero,29,Disponible
2025-04-22,10:03:05,INEGI,ERROR,No disponible/Error reportado por la API
2025-04-22,10:03:05,Jalisco,2081,Disponible
2025-04-22,10:03:05,Michoacán,468,Disponible
2025-04-22,10:03:05,Morelos,670,Disponible
2025-04-22,10:03:05,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-04-22,10:03:05,Puebla,597,Disponible
2025-04-22,10:03:05,Querétaro,282,Disponible
2025-04-22,10:03:05,Quintana Roo,9,Disponible
2025-04-22,10:03:05,San Luis Potosí,496,Disponible
2025-04-22,10:03:05,SABG,205559,Disponible
2025-04-22,10:03:05,Sinaloa,196,Disponible
2025-04-22,10:03:05,Tabasco,468,Disponible
2025-04-22,10:03:05,Tlaxcala,22,Disponible
2025-04-22,10:03:05,Veracruz,62,Disponible
2025-04-22,10:03:05,Yucatán,16,Disponible
2025-04-22,10:03:05,Zacatecas,431,Disponible
2025-04-22,10:03:05,COFECE,100,Disponible
2025-04-22,10:03:05,CNDH,ERROR,No disponible/Error reportado por la API
2025-04-23,10:12:49,Aguascalientes,1621,Disponible
2025-04-23,10:12:49,Baja California Sur,80,Disponible
2025-04-23,10:12:49,Campeche,ERROR,No disponible/Error reportado por la API
2025-04-23,10:12:49,Chiapas,798,Disponible
2025-04-23,10:12:49,Chihuahua,796,Disponible
2025-04-23,10:12:49,Coahuila,220,Disponible
2025-04-23,10:12:49,Durango,1781,Disponible
2025-04-23,10:12:49,México,6255,Disponible
2025-04-23,10:12:49,Guanajuato,ERROR,No disponible/Error reportado por la API
2025-04-23,10:12:49,Guerrero,29,Disponible
2025-04-23,10:12:49,INEGI,ERROR,No disponible/Error reportado por la API
2025-04-23,10:12:49,Jalisco,2081,Disponible
2025-04-23,10:12:49,Michoacán,468,Disponible
2025-04-23,10:12:49,Morelos,670,Disponible
2025-04-23,10:12:49,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-04-23,10:12:49,Puebla,597,Disponible
2025-04-23,10:12:49,Querétaro,283,Disponible
2025-04-23,10:12:49,Quintana Roo,9,Disponible
2025-04-23,10:12:49,San Luis Potosí,ERROR,No disponible/Error reportado por la API
2025-04-23,10:12:49,SABG,205559,Disponible
2025-04-23,10:12:49,Sinaloa,200,Disponible
2025-04-23,10:12:49,Tabasco,468,Disponible
2025-04-23,10:12:49,Tlaxcala,22,Disponible
2025-04-23,10:12:49,Veracruz,62,Disponible
2025-04-23,10:12:49,Yucatán,16,Disponible
2025-04-23,10:12:49,Zacatecas,431,Disponible
2025-04-23,10:12:49,COFECE,100,Disponible
2025-04-23,10:12:49,CNDH,ERROR,No disponible/Error reportado por la API
2025-04-24,10:02:52,Aguascalientes,1621,Disponible
2025-04-24,10:02:52,Baja California Sur,80,Disponible
2025-04-24,10:02:52,Campeche,ERROR,No disponible/Error reportado por la API
2025-04-24,10:02:52,Chiapas,798,Disponible
2025-04-24,10:02:52,Chihuahua,796,Disponible
2025-04-24,10:02:52,Coahuila,ERROR,No disponible/Error reportado por la API
2025-04-24,10:02:52,Durango,1781,Disponible
2025-04-24,10:02:52,México,6255,Disponible
2025-04-24,10:02:52,Guanajuato,510,Disponible
2025-04-24,10:02:52,Guerrero,29,Disponible
2025-04-24,10:02:52,INEGI,ERROR,No disponible/Error reportado por la API
2025-04-24,10:02:52,Jalisco,2081,Disponible
2025-04-24,10:02:52,Michoacán,468,Disponible
2025-04-24,10:02:52,Morelos,670,Disponible
2025-04-24,10:02:52,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-04-24,10:02:52,Puebla,597,Disponible
2025-04-24,10:02:52,Querétaro,283,Disponible
2025-04-24,10:02:52,Quintana Roo,9,Disponible
2025-04-24,10:02:52,San Luis Potosí,517,Disponible
2025-04-24,10:02:52,SABG,205559,Disponible
2025-04-24,10:02:52,Sinaloa,200,Disponible
2025-04-24,10:02:52,Tabasco,468,Disponible
2025-04-24,10:02:52,Tlaxcala,22,Disponible
2025-04-24,10:02:52,Veracruz,62,Disponible
2025-04-24,10:02:52,Yucatán,16,Disponible
2025-04-24,10:02:52,Zacatecas,431,Disponible
2025-04-24,10:02:52,COFECE,100,Disponible
2025-04-24,10:02:52,CNDH,ERROR,No disponible/Error reportado por la API
2025-04-25,10:11:18,Aguascalientes,1621,Disponible
2025-04-25,10:11:18,Baja California Sur,80,Disponible
2025-04-25,10:11:18,Campeche,ERROR,No disponible/Error reportado por la API
2025-04-25,10:11:18,Chiapas,798,Disponible
2025-04-25,10:11:18,Chihuahua,796,Disponible
2025-04-25,10:11:18,Coahuila,220,Disponible
2025-04-25,10:11:18,Durango,1781,Disponible
2025-04-25,10:11:18,México,ERROR,No disponible/Error reportado por la API
2025-04-25,10:11:18,Guanajuato,510,Disponible
2025-04-25,10:11:18,Guerrero,29,Disponible
2025-04-25,10:11:18,INEGI,3394,Disponible
2025-04-25,10:11:18,Jalisco,2081,Disponible
2025-04-25,10:11:18,Michoacán,468,Disponible
2025-04-25,10:11:18,Morelos,670,Disponible
2025-04-25,10:11:18,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-04-25,10:11:18,Puebla,597,Disponible
2025-04-25,10:11:18,Querétaro,283,Disponible
2025-04-25,10:11:18,Quintana Roo,9,Disponible
2025-04-25,10:11:18,San Luis Potosí,517,Disponible
2025-04-25,10:11:18,SABG,205559,Disponible
2025-04-25,10:11:18,Sinaloa,200,Disponible
2025-04-25,10:11:18,Tabasco,468,Disponible
2025-04-25,10:11:18,Tlaxcala,22,Disponible
2025-04-25,10:11:18,Veracruz,62,Disponible
2025-04-25,10:11:18,Yucatán,16,Disponible
2025-04-25,10:11:18,Zacatecas,431,Disponible
2025-04-25,10:11:18,COFECE,100,Disponible
2025-04-25,10:11:18,CNDH,ERROR,No disponible/Error reportado por la API
2025-04-28,10:11:39,Aguascalientes,1621,Disponible
2025-04-28,10:11:39,Baja California Sur,80,Disponible
2025-04-28,10:11:39,Campeche,ERROR,No disponible/Error reportado por la API
2025-04-28,10:11:39,Chiapas,798,Disponible
2025-04-28,10:11:39,Chihuahua,796,Disponible
2025-04-28,10:11:39,Coahuila,220,Disponible
2025-04-28,10:11:39,Durango,1781,Disponible
2025-04-28,10:11:39,México,ERROR,No disponible/Error reportado por la API
2025-04-28,10:11:39,Guanajuato,509,Disponible
2025-04-28,10:11:39,Guerrero,29,Disponible
2025-04-28,10:11:39,INEGI,3394,Disponible
2025-04-28,10:11:39,Jalisco,2081,Disponible
2025-04-28,10:11:39,Michoacán,468,Disponible
2025-04-28,10:11:39,Morelos,670,Disponible
2025-04-28,10:11:39,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-04-28,10:11:39,Puebla,597,Disponible
2025-04-28,10:11:39,Querétaro,283,Disponible
2025-04-28,10:11:39,Quintana Roo,9,Disponible
2025-04-28,10:11:39,San Luis Potosí,517,Disponible
2025-04-28,10:11:39,SABG,0,Disponible
2025-04-28,10:11:39,Sinaloa,200,Disponible
2025-04-28,10:11:39,Tabasco,468,Disponible
2025-04-28,10:11:39,Tlaxcala,22,Disponible
2025-04-28,10:11:39,Veracruz,62,Disponible
2025-04-28,10:11:39,Yucatán,16,Disponible
2025-04-28,10:11:39,Zacatecas,431,Disponible
2025-04-28,10:11:39,COFECE,100,Disponible
2025-04-28,10:11:39,CNDH,ERROR,No disponible/Error reportado por la API
2025-04-29,10:12:15,Aguascalientes,1621,Disponible
2025-04-29,10:12:15,Baja California Sur,80,Disponible
2025-04-29,10:12:15,Campeche,ERROR,No disponible/Error reportado por la API
2025-04-29,10:12:15,Chiapas,798,Disponible
2025-04-29,10:12:15,Chihuahua,796,Disponible
2025-04-29,10:12:15,Coahuila,220,Disponible
2025-04-29,10:12:15,Durango,1781,Disponible
2025-04-29,10:12:15,México,ERROR,No disponible/Error reportado por la API
2025-04-29,10:12:15,Guanajuato,509,Disponible
2025-04-29,10:12:15,Guerrero,29,Disponible
2025-04-29,10:12:15,INEGI,3394,Disponible
2025-04-29,10:12:15,Jalisco,2081,Disponible
2025-04-29,10:12:15,Michoacán,468,Disponible
2025-04-29,10:12:15,Morelos,670,Disponible
2025-04-29,10:12:15,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-04-29,10:12:15,Puebla,597,Disponible
2025-04-29,10:12:15,Querétaro,283,Disponible
2025-04-29,10:12:15,Quintana Roo,9,Disponible
2025-04-29,10:12:15,San Luis Potosí,537,Disponible
2025-04-29,10:12:15,SABG,205559,Disponible
2025-04-29,10:12:15,Sinaloa,200,Disponible
2025-04-29,10:12:15,Tabasco,468,Disponible
2025-04-29,10:12:15,Tlaxcala,22,Disponible
2025-04-29,10:12:15,Veracruz,62,Disponible
2025-04-29,10:12:15,Yucatán,16,Disponible
2025-04-29,10:12:15,Zacatecas,433,Disponible
2025-04-29,10:12:15,COFECE,100,Disponible
2025-04-29,10:12:15,CNDH,ERROR,No disponible/Error reportado por la API
2025-04-30,10:11:54,Aguascalientes,1622,Disponible
2025-04-30,10:11:54,Baja California Sur,80,Disponible
2025-04-30,10:11:54,Campeche,ERROR,No disponible/Error reportado por la API
2025-04-30,10:11:54,Chiapas,798,Disponible
2025-04-30,10:11:54,Chihuahua,796,Disponible
2025-04-30,10:11:54,Coahuila,220,Disponible
2025-04-30,10:11:54,Durango,1781,Disponible
2025-04-30,10:11:54,México,ERROR,No disponible/Error reportado por la API
2025-04-30,10:11:54,Guanajuato,509,Disponible
2025-04-30,10:11:54,Guerrero,29,Disponible
2025-04-30,10:11:54,INEGI,3394,Disponible
2025-04-30,10:11:54,Jalisco,2081,Disponible
2025-04-30,10:11:54,Michoacán,468,Disponible
2025-04-30,10:11:54,Morelos,670,Disponible
2025-04-30,10:11:54,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-04-30,10:11:54,Puebla,597,Disponible
2025-04-30,10:11:54,Querétaro,283,Disponible
2025-04-30,10:11:54,Quintana Roo,9,Disponible
2025-04-30,10:11:54,San Luis Potosí,537,Disponible
2025-04-30,10:11:54,SABG,205559,Disponible
2025-04-30,10:11:54,Sinaloa,202,Disponible
2025-04-30,10:11:54,Tabasco,468,Disponible
2025-04-30,10:11:54,Tlaxcala,22,Disponible
2025-04-30,10:11:54,Veracruz,62,Disponible
2025-04-30,10:11:54,Yucatán,16,Disponible
2025-04-30,10:11:54,Zacatecas,433,Disponible
2025-04-30,10:11:54,COFECE,ERROR,No disponible/Error reportado por la API
2025-04-30,10:11:54,CNDH,ERROR,No disponible/Error reportado por la API
2025-05-05,10:03:12,Aguascalientes,1621,Disponible
2025-05-05,10:03:12,Baja California Sur,80,Disponible
2025-05-05,10:03:12,Campeche,ERROR,No disponible/Error reportado por la API
2025-05-05,10:03:12,Chiapas,798,Disponible
2025-05-05,10:03:12,Chihuahua,796,Disponible
2025-05-05,10:03:12,Coahuila,220,Disponible
2025-05-05,10:03:12,Durango,1771,Disponible
2025-05-05,10:03:12,México,6270,Disponible
2025-05-05,10:03:12,Guanajuato,509,Disponible
2025-05-05,10:03:12,Guerrero,29,Disponible
2025-05-05,10:03:12,INEGI,ERROR,No disponible/Error reportado por la API
2025-05-05,10:03:12,Jalisco,2081,Disponible
2025-05-05,10:03:12,Michoacán,468,Disponible
2025-05-05,10:03:12,Morelos,670,Disponible
2025-05-05,10:03:12,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-05,10:03:12,Puebla,597,Disponible
2025-05-05,10:03:12,Querétaro,283,Disponible
2025-05-05,10:03:12,Quintana Roo,9,Disponible
2025-05-05,10:03:12,San Luis Potosí,502,Disponible
2025-05-05,10:03:12,SABG,205559,Disponible
2025-05-05,10:03:12,Sinaloa,280,Disponible
2025-05-05,10:03:12,Tabasco,468,Disponible
2025-05-05,10:03:12,Tlaxcala,22,Disponible
2025-05-05,10:03:12,Veracruz,62,Disponible
2025-05-05,10:03:12,Yucatán,16,Disponible
2025-05-05,10:03:12,Zacatecas,433,Disponible
2025-05-05,10:03:12,COFECE,100,Disponible
2025-05-05,10:03:12,CNDH,ERROR,No disponible/Error reportado por la API
2025-05-06,10:37:22,Aguascalientes,1621,Disponible
2025-05-06,10:37:22,Baja California Sur,80,Disponible
2025-05-06,10:37:22,Campeche,ERROR,No disponible/Error reportado por la API
2025-05-06,10:37:22,Chiapas,798,Disponible
2025-05-06,10:37:22,Chihuahua,796,Disponible
2025-05-06,10:37:22,Coahuila,220,Disponible
2025-05-06,10:37:22,Durango,1771,Disponible
2025-05-06,10:37:22,México,6270,Disponible
2025-05-06,10:37:22,Guanajuato,509,Disponible
2025-05-06,10:37:22,Guerrero,29,Disponible
2025-05-06,10:37:22,INEGI,3394,Disponible
2025-05-06,10:37:22,Jalisco,2081,Disponible
2025-05-06,10:37:22,Michoacán,468,Disponible
2025-05-06,10:37:22,Morelos,670,Disponible
2025-05-06,10:37:22,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-06,10:37:22,Puebla,597,Disponible
2025-05-06,10:37:22,Querétaro,283,Disponible
2025-05-06,10:37:22,Quintana Roo,9,Disponible
2025-05-06,10:37:22,San Luis Potosí,502,Disponible
2025-05-06,10:37:22,SABG,205559,Disponible
2025-05-06,10:37:22,Sinaloa,294,Disponible
2025-05-06,10:37:22,Tabasco,468,Disponible
2025-05-06,10:37:22,Tlaxcala,22,Disponible
2025-05-06,10:37:22,Veracruz,62,Disponible
2025-05-06,10:37:22,Yucatán,ERROR,No disponible/Error reportado por la API
2025-05-06,10:37:22,Zacatecas,433,Disponible
2025-05-06,10:37:22,COFECE,100,Disponible
2025-05-06,10:37:22,CNDH,ERROR,No disponible/Error reportado por la API
2025-05-07,10:03:21,Aguascalientes,1621,Disponible
2025-05-07,10:03:21,Baja California Sur,80,Disponible
2025-05-07,10:03:21,Campeche,ERROR,No disponible/Error reportado por la API
2025-05-07,10:03:21,Chiapas,798,Disponible
2025-05-07,10:03:21,Chihuahua,796,Disponible
2025-05-07,10:03:21,Coahuila,220,Disponible
2025-05-07,10:03:21,Durango,1771,Disponible
2025-05-07,10:03:21,México,6270,Disponible
2025-05-07,10:03:21,Guanajuato,509,Disponible
2025-05-07,10:03:21,Guerrero,29,Disponible
2025-05-07,10:03:21,INEGI,3394,Disponible
2025-05-07,10:03:21,Jalisco,2081,Disponible
2025-05-07,10:03:21,Michoacán,468,Disponible
2025-05-07,10:03:21,Morelos,670,Disponible
2025-05-07,10:03:21,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-07,10:03:21,Puebla,597,Disponible
2025-05-07,10:03:21,Querétaro,283,Disponible
2025-05-07,10:03:21,Quintana Roo,9,Disponible
2025-05-07,10:03:21,San Luis Potosí,502,Disponible
2025-05-07,10:03:21,SABG,205559,Disponible
2025-05-07,10:03:21,Sinaloa,294,Disponible
2025-05-07,10:03:21,Tabasco,468,Disponible
2025-05-07,10:03:21,Tlaxcala,22,Disponible
2025-05-07,10:03:21,Veracruz,62,Disponible
2025-05-07,10:03:21,Yucatán,ERROR,No disponible/Error reportado por la API
2025-05-07,10:03:21,Zacatecas,445,Disponible
2025-05-07,10:03:21,COFECE,100,Disponible
2025-05-07,10:03:21,CNDH,ERROR,No disponible/Error reportado por la API
2025-05-08,10:02:29,Aguascalientes,1621,Disponible
2025-05-08,10:02:29,Baja California Sur,80,Disponible
2025-05-08,10:02:29,Campeche,ERROR,No disponible/Error reportado por la API
2025-05-08,10:02:29,Chiapas,798,Disponible
2025-05-08,10:02:29,Chihuahua,796,Disponible
2025-05-08,10:02:29,Coahuila,ERROR,No disponible/Error reportado por la API
2025-05-08,10:02:29,Durango,1771,Disponible
2025-05-08,10:02:29,México,6259,Disponible
2025-05-08,10:02:29,Guanajuato,509,Disponible
2025-05-08,10:02:29,Guerrero,29,Disponible
2025-05-08,10:02:29,INEGI,3394,Disponible
2025-05-08,10:02:29,Jalisco,2081,Disponible
2025-05-08,10:02:29,Michoacán,468,Disponible
2025-05-08,10:02:29,Morelos,670,Disponible
2025-05-08,10:02:29,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-08,10:02:29,Puebla,597,Disponible
2025-05-08,10:02:29,Querétaro,283,Disponible
2025-05-08,10:02:29,Quintana Roo,9,Disponible
2025-05-08,10:02:29,San Luis Potosí,502,Disponible
2025-05-08,10:02:29,SABG,205559,Disponible
2025-05-08,10:02:29,Sinaloa,294,Disponible
2025-05-08,10:02:29,Tabasco,468,Disponible
2025-05-08,10:02:29,Tlaxcala,22,Disponible
2025-05-08,10:02:29,Veracruz,62,Disponible
2025-05-08,10:02:29,Yucatán,16,Disponible
2025-05-08,10:02:29,Zacatecas,445,Disponible
2025-05-08,10:02:29,COFECE,100,Disponible
2025-05-08,10:02:29,CNDH,ERROR,No disponible/Error reportado por la API
2025-05-09,10:21:02,Aguascalientes,1621,Disponible
2025-05-09,10:21:02,Baja California Sur,80,Disponible
2025-05-09,10:21:02,Campeche,136,Disponible
2025-05-09,10:21:02,Chiapas,798,Disponible
2025-05-09,10:21:02,Chihuahua,796,Disponible
2025-05-09,10:21:02,Coahuila,220,Disponible
2025-05-09,10:21:02,Durango,1771,Disponible
2025-05-09,10:21:02,México,ERROR,No disponible/Error reportado por la API
2025-05-09,10:21:02,Guanajuato,509,Disponible
2025-05-09,10:21:02,Guerrero,29,Disponible
2025-05-09,10:21:02,INEGI,3394,Disponible
2025-05-09,10:21:02,Jalisco,2081,Disponible
2025-05-09,10:21:02,Michoacán,468,Disponible
2025-05-09,10:21:02,Morelos,670,Disponible
2025-05-09,10:21:02,Oaxaca,ERROR,No disponible/Error reportado por la API
