FECHA_EJECUCION,HORA_EJECUCION,ENTE,TOTAL_REGISTROS,ESTATUS
2025-04-28,10:12:12,Jalisco,10,Disponible
2025-04-28,10:12:14,México,226,Disponible
2025-04-28,10:12:16,Tlaxcala,0,Disponible
2025-04-28,10:12:17,Baja California Sur,1,Disponible
2025-04-28,10:12:19,Michoacán,1,Disponible
2025-04-28,10:12:21,Durango,3,Disponible
2025-04-28,10:12:23,Sinaloa,2,Disponible
2025-04-28,10:12:26,Tabasco,2,Disponible
2025-04-28,10:12:28,Tamaulipas,0,Disponible
2025-04-28,10:12:30,Baja California,0,Disponible
2025-04-28,10:12:41,Campeche,0,No disponible/Request failed with status code 400
2025-04-28,10:12:45,Zacatecas,67,Disponible
2025-04-29,10:12:32,Guanajuato,23,Disponible
2025-04-29,10:12:36,Quintana Roo,17,Disponible
2025-04-29,10:12:38,Chihuahua,9,Disponible
2025-04-29,10:12:40,Veracruz,10,Disponible
2025-04-29,10:12:43,Guerrero,3,Disponible
2025-04-29,10:12:47,Yucatán,0,Disponible
2025-04-29,10:12:49,Puebla,14,Disponible
2025-04-29,10:12:52,Jalisco,10,Disponible
2025-04-29,10:12:55,México,226,Disponible
2025-04-29,10:12:57,Tlaxcala,0,Disponible
2025-04-29,10:13:00,Baja California Sur,1,Disponible
2025-04-29,10:13:03,Michoacán,1,Disponible
2025-04-29,10:13:06,Durango,3,Disponible
2025-04-29,10:13:09,Sinaloa,2,Disponible
2025-04-29,10:13:12,Tabasco,2,Disponible
2025-04-29,10:13:15,Tamaulipas,0,Disponible
2025-04-29,10:13:18,Baja California,0,Disponible
2025-04-29,10:13:28,Campeche,0,No disponible/Request failed with status code 400
2025-04-29,10:13:33,Zacatecas,67,Disponible
2025-04-30,10:12:10,Guanajuato,23,Disponible
2025-04-30,10:12:12,Quintana Roo,17,Disponible
2025-04-30,10:12:12,Chihuahua,9,Disponible
2025-04-30,10:12:13,Veracruz,10,Disponible
2025-04-30,10:12:15,Guerrero,3,Disponible
2025-04-30,10:12:17,Yucatán,0,Disponible
2025-04-30,10:12:19,Puebla,14,Disponible
2025-04-30,10:12:21,Jalisco,10,Disponible
2025-04-30,10:12:22,México,226,Disponible
2025-04-30,10:12:23,Tlaxcala,0,Disponible
2025-04-30,10:12:25,Baja California Sur,1,Disponible
2025-04-30,10:12:26,Michoacán,1,Disponible
2025-04-30,10:12:28,Durango,3,Disponible
2025-04-30,10:12:30,Sinaloa,2,Disponible
2025-04-30,10:12:32,Tabasco,2,Disponible
2025-04-30,10:12:34,Tamaulipas,0,Disponible
2025-04-30,10:12:39,Baja California,0,No disponible/Request failed with status code 400
2025-04-30,10:12:49,Campeche,0,No disponible/Request failed with status code 400
2025-04-30,10:12:53,Zacatecas,67,Disponible
2025-05-05,10:03:32,Guanajuato,23,Disponible
2025-05-05,10:03:36,Quintana Roo,17,Disponible
2025-05-05,10:03:38,Chihuahua,9,Disponible
2025-05-05,10:03:40,Veracruz,10,Disponible
2025-05-05,10:03:43,Guerrero,3,Disponible
2025-05-05,10:03:46,Yucatán,0,Disponible
2025-05-05,10:03:48,Puebla,14,Disponible
2025-05-05,10:03:51,Jalisco,10,Disponible
2025-05-05,10:03:54,México,226,Disponible
2025-05-05,10:03:57,Tlaxcala,0,Disponible
2025-05-05,10:04:00,Baja California Sur,1,Disponible
2025-05-05,10:04:03,Michoacán,1,Disponible
2025-05-05,10:04:06,Durango,3,Disponible
2025-05-05,10:04:10,Sinaloa,2,Disponible
2025-05-05,10:04:13,Tabasco,2,Disponible
2025-05-05,10:04:16,Tamaulipas,0,Disponible
2025-05-05,10:04:19,Baja California,0,Disponible
2025-05-05,10:04:29,Campeche,0,No disponible/Request failed with status code 400
2025-05-05,10:04:35,Zacatecas,67,Disponible
2025-05-06,10:37:42,Guanajuato,23,Disponible
2025-05-06,10:37:46,Quintana Roo,17,Disponible
2025-05-06,10:37:48,Chihuahua,9,Disponible
2025-05-06,10:37:50,Veracruz,10,Disponible
2025-05-06,10:37:52,Guerrero,3,Disponible
2025-05-06,10:40:54,Yucatán,0,No disponible/Request failed with status code 504
2025-05-06,10:40:57,Puebla,14,Disponible
2025-05-06,10:41:00,Jalisco,10,Disponible
2025-05-06,10:41:03,México,226,Disponible
2025-05-06,10:41:06,Tlaxcala,0,Disponible
2025-05-06,10:41:09,Baja California Sur,1,Disponible
2025-05-06,10:41:11,Michoacán,1,Disponible
2025-05-06,10:41:14,Durango,3,Disponible
2025-05-06,10:41:17,Sinaloa,2,Disponible
2025-05-06,10:41:20,Tabasco,2,Disponible
2025-05-06,10:41:24,Tamaulipas,0,Disponible
2025-05-06,10:41:27,Baja California,0,Disponible
2025-05-06,10:41:37,Campeche,0,No disponible/Request failed with status code 400
2025-05-06,10:41:42,Zacatecas,67,Disponible
2025-05-07,10:03:41,Guanajuato,23,Disponible
2025-05-07,10:03:45,Quintana Roo,17,Disponible
2025-05-07,10:03:48,Chihuahua,9,Disponible
2025-05-07,10:03:50,Veracruz,10,Disponible
2025-05-07,10:03:53,Guerrero,3,Disponible
2025-05-07,10:06:55,Yucatán,0,No disponible/Request failed with status code 504
2025-05-07,10:07:59,Puebla,14,Disponible
2025-05-07,10:08:02,Jalisco,10,Disponible
2025-05-07,10:08:05,México,226,Disponible
2025-05-07,10:08:08,Tlaxcala,0,Disponible
2025-05-07,10:08:12,Baja California Sur,1,Disponible
2025-05-07,10:08:16,Michoacán,1,Disponible
2025-05-07,10:08:19,Durango,3,Disponible
2025-05-07,10:08:23,Sinaloa,2,Disponible
2025-05-07,10:08:27,Tabasco,2,Disponible
2025-05-07,10:08:31,Tamaulipas,0,Disponible
2025-05-07,10:08:34,Baja California,0,Disponible
2025-05-07,10:08:44,Campeche,0,No disponible/Request failed with status code 400
2025-05-07,10:08:50,Zacatecas,67,Disponible
2025-05-08,10:09:23,Guanajuato,23,Disponible
2025-05-08,10:09:26,Quintana Roo,17,Disponible
2025-05-08,10:09:28,Chihuahua,9,Disponible
2025-05-08,10:09:29,Veracruz,10,Disponible
2025-05-08,10:09:33,Guerrero,3,Disponible
2025-05-08,10:09:36,Yucatán,0,Disponible
2025-05-08,10:09:37,Puebla,14,Disponible
2025-05-08,10:09:41,Jalisco,10,Disponible
2025-05-08,10:09:44,México,226,Disponible
2025-05-08,10:09:46,Tlaxcala,0,Disponible
2025-05-08,10:12:47,Baja California Sur,0,No disponible/Request failed with status code 504
2025-05-08,10:13:49,Michoacán,1,Disponible
2025-05-08,10:13:50,Durango,3,Disponible
2025-05-08,10:13:53,Sinaloa,2,Disponible
2025-05-08,10:13:56,Tabasco,2,Disponible
2025-05-08,10:13:58,Tamaulipas,0,Disponible
2025-05-08,10:14:00,Baja California,0,Disponible
2025-05-08,10:14:11,Campeche,0,No disponible/Request failed with status code 400
2025-05-08,10:14:15,Zacatecas,67,Disponible
2025-05-08,10:14:17,SESEA_NuevoLeon,0,Disponible
2025-05-09,10:22:17,Guanajuato,23,Disponible
2025-05-09,10:22:20,Quintana Roo,17,Disponible
2025-05-09,10:22:20,Chihuahua,9,Disponible
2025-05-09,10:22:22,Veracruz,10,Disponible
2025-05-09,10:22:23,Guerrero,3,Disponible
2025-05-09,10:22:24,Yucatán,0,Disponible
2025-05-09,10:25:25,Puebla,0,No disponible/Request failed with status code 504
2025-05-09,10:26:26,Jalisco,10,Disponible
2025-05-09,10:26:27,México,226,Disponible
2025-05-09,10:26:29,Tlaxcala,0,Disponible
2025-05-09,10:26:30,Baja California Sur,1,Disponible
2025-05-09,10:26:32,Michoacán,1,Disponible
2025-05-09,10:27:33,Durango,0,No disponible/Request failed with status code 504
2025-05-09,10:28:35,Sinaloa,2,Disponible
2025-05-09,10:28:37,Tabasco,2,Disponible
2025-05-09,10:28:39,Tamaulipas,0,Disponible
2025-05-09,10:29:40,Baja California,0,Disponible
2025-05-09,10:30:42,Campeche,0,Disponible
2025-05-09,10:30:43,Zacatecas,67,Disponible
2025-05-09,10:30:44,SESEA_NuevoLeon,0,Disponible
2025-05-12,10:03:31,Guanajuato,23,Disponible
2025-05-12,10:03:34,Quintana Roo,16,Disponible
2025-05-12,10:03:36,Chihuahua,9,Disponible
2025-05-12,10:03:38,Veracruz,0,No disponible/Request failed with status code 400
2025-05-12,10:03:39,Guerrero,3,Disponible
2025-05-12,10:03:41,Yucatán,0,Disponible
2025-05-12,10:03:43,Puebla,14,Disponible
2025-05-12,10:03:45,Jalisco,10,Disponible
2025-05-12,10:03:47,México,226,Disponible
2025-05-12,10:03:49,Tlaxcala,0,Disponible
2025-05-12,10:03:50,Baja California Sur,0,No disponible/Request failed with status code 400
2025-05-12,10:03:52,Michoacán,1,Disponible
2025-05-12,10:03:53,Durango,3,Disponible
2025-05-12,10:03:55,Sinaloa,2,Disponible
2025-05-12,10:03:58,Tabasco,2,Disponible
2025-05-12,10:04:00,Tamaulipas,0,Disponible
2025-05-12,10:04:02,Baja California,0,Disponible
2025-05-12,10:04:03,Campeche,0,Disponible
2025-05-12,10:04:05,Zacatecas,67,Disponible
2025-05-12,10:04:06,SESEA_NuevoLeon,0,Disponible
2025-05-13,10:03:33,Guanajuato,23,Disponible
2025-05-13,10:03:35,Quintana Roo,16,Disponible
2025-05-13,10:03:36,Chihuahua,9,Disponible
2025-05-13,10:03:37,Veracruz,0,No disponible/Request failed with status code 400
2025-05-13,10:03:38,Guerrero,3,Disponible
2025-05-13,10:03:40,Yucatán,0,Disponible
2025-05-13,10:03:41,Puebla,14,Disponible
2025-05-13,10:03:43,Jalisco,10,Disponible
2025-05-13,10:03:44,México,226,Disponible
2025-05-13,10:03:46,Tlaxcala,0,Disponible
2025-05-13,10:03:47,Baja California Sur,1,Disponible
2025-05-13,10:03:48,Michoacán,1,Disponible
2025-05-13,10:03:49,Durango,3,Disponible
2025-05-13,10:03:51,Sinaloa,2,Disponible
2025-05-13,10:03:53,Tabasco,2,Disponible
2025-05-13,10:03:55,Tamaulipas,0,Disponible
2025-05-13,10:03:56,Baja California,0,Disponible
2025-05-13,10:03:58,Campeche,0,Disponible
2025-05-13,10:04:00,Zacatecas,67,Disponible
2025-05-13,10:04:01,SESEA_NuevoLeon,0,Disponible
2025-05-14,10:03:25,Guanajuato,23,Disponible
2025-05-14,10:03:27,Quintana Roo,16,Disponible
2025-05-14,10:03:28,Chihuahua,9,Disponible
2025-05-14,10:03:29,Veracruz,0,No disponible/Request failed with status code 400
2025-05-14,10:03:30,Guerrero,3,Disponible
2025-05-14,10:03:32,Yucatán,0,Disponible
2025-05-14,10:03:33,Puebla,14,Disponible
2025-05-14,10:03:34,Jalisco,11,Disponible
2025-05-14,10:03:36,México,226,Disponible
2025-05-14,10:03:37,Tlaxcala,0,Disponible
2025-05-14,10:03:38,Baja California Sur,1,Disponible
2025-05-14,10:03:39,Michoacán,1,Disponible
2025-05-14,10:03:40,Durango,3,Disponible
2025-05-14,10:03:42,Sinaloa,2,Disponible
2025-05-14,10:03:44,Tabasco,2,Disponible
2025-05-14,10:03:46,Tamaulipas,0,Disponible
2025-05-14,10:03:47,Baja California,0,Disponible
2025-05-14,10:03:48,Campeche,0,Disponible
2025-05-14,10:03:50,Zacatecas,67,Disponible
2025-05-14,10:03:51,SESEA_NuevoLeon,0,Disponible
2025-05-15,10:03:23,Guanajuato,23,Disponible
2025-05-15,10:03:25,Quintana Roo,16,Disponible
2025-05-15,10:03:26,Chihuahua,9,Disponible
2025-05-15,10:03:27,Veracruz,0,No disponible/Request failed with status code 400
2025-05-15,10:03:28,Guerrero,3,Disponible
2025-05-15,10:03:29,Yucatán,0,Disponible
2025-05-15,10:03:30,Puebla,14,Disponible
2025-05-15,10:03:32,Jalisco,11,Disponible
2025-05-15,10:03:33,México,226,Disponible
2025-05-15,10:03:35,Tlaxcala,0,Disponible
2025-05-15,10:03:36,Baja California Sur,1,Disponible
2025-05-15,10:03:37,Michoacán,1,Disponible
2025-05-15,10:03:38,Durango,3,Disponible
2025-05-15,10:03:40,Sinaloa,2,Disponible
2025-05-15,10:03:42,Tabasco,2,Disponible
2025-05-15,10:03:43,Tamaulipas,0,Disponible
2025-05-15,10:03:45,Baja California,0,Disponible
2025-05-15,10:03:46,Campeche,0,Disponible
2025-05-15,10:03:47,Zacatecas,67,Disponible
2025-05-15,10:03:48,SESEA_NuevoLeon,0,Disponible
2025-05-16,10:03:12,Guanajuato,23,Disponible
2025-05-16,10:03:15,Quintana Roo,16,Disponible
2025-05-16,10:03:16,Chihuahua,9,Disponible
2025-05-16,10:05:17,Veracruz,0,No disponible/socket hang up
2025-05-16,10:06:19,Guerrero,3,Disponible
2025-05-16,10:06:21,Yucatán,0,Disponible
2025-05-16,10:06:23,Puebla,14,Disponible
2025-05-16,10:06:25,Jalisco,11,Disponible
2025-05-16,10:06:27,México,269,Disponible
2025-05-16,10:06:29,Tlaxcala,0,Disponible
2025-05-16,10:06:31,Baja California Sur,1,Disponible
2025-05-16,10:06:33,Michoacán,1,Disponible
2025-05-16,10:06:35,Durango,3,Disponible
2025-05-16,10:06:37,Sinaloa,2,Disponible
2025-05-16,10:06:40,Tabasco,2,Disponible
2025-05-16,10:06:42,Tamaulipas,0,Disponible
2025-05-16,10:06:44,Baja California,0,Disponible
2025-05-16,10:06:46,Campeche,0,Disponible
2025-05-16,10:06:48,Zacatecas,67,Disponible
2025-05-16,10:06:49,SESEA_NuevoLeon,0,Disponible
2025-05-19,10:03:33,Guanajuato,23,Disponible
2025-05-19,10:03:38,Quintana Roo,16,Disponible
2025-05-19,10:03:42,Chihuahua,9,Disponible
2025-05-19,10:03:45,Veracruz,10,Disponible
2025-05-19,10:03:48,Guerrero,3,Disponible
2025-05-19,10:03:51,Yucatán,0,Disponible
2025-05-19,10:03:55,Puebla,15,Disponible
2025-05-19,10:03:58,Jalisco,11,Disponible
2025-05-19,10:04:01,México,270,Disponible
2025-05-19,10:04:05,Tlaxcala,0,Disponible
2025-05-19,10:04:08,Baja California Sur,1,Disponible
2025-05-19,10:04:15,Michoacán,0,No disponible/Request failed with status code 400
2025-05-19,10:04:19,Durango,3,Disponible
2025-05-19,10:04:23,Sinaloa,2,Disponible
2025-05-19,10:04:27,Tabasco,2,Disponible
2025-05-19,10:04:31,Tamaulipas,0,Disponible
2025-05-19,10:04:34,Baja California,0,Disponible
2025-05-19,10:04:38,Campeche,0,Disponible
2025-05-19,10:04:42,Zacatecas,67,Disponible
2025-05-19,10:04:45,SESEA_NuevoLeon,0,Disponible
2025-05-20,10:03:13,Guanajuato,23,Disponible
2025-05-20,10:03:17,Quintana Roo,16,Disponible
2025-05-20,10:03:19,Chihuahua,9,Disponible
2025-05-20,10:03:22,Veracruz,10,Disponible
2025-05-20,10:03:24,Guerrero,3,Disponible
2025-05-20,10:03:27,Yucatán,0,Disponible
2025-05-20,10:03:30,Puebla,15,Disponible
2025-05-20,10:03:32,Jalisco,10,Disponible
2025-05-20,10:03:36,México,270,Disponible
2025-05-20,10:03:38,Tlaxcala,0,Disponible
2025-05-20,10:03:41,Baja California Sur,1,Disponible
2025-05-20,10:03:44,Michoacán,1,Disponible
2025-05-20,10:03:46,Durango,3,Disponible
2025-05-20,10:03:49,Sinaloa,2,Disponible
2025-05-20,10:03:53,Tabasco,2,Disponible
2025-05-20,10:03:56,Tamaulipas,0,Disponible
2025-05-20,10:03:59,Baja California,0,Disponible
2025-05-20,10:04:01,Campeche,0,Disponible
2025-05-20,10:04:04,Zacatecas,67,Disponible
2025-05-20,10:04:07,SESEA_NuevoLeon,0,Disponible
2025-05-21,10:03:13,Guanajuato,23,Disponible
2025-05-21,10:03:17,Quintana Roo,16,Disponible
2025-05-21,10:03:19,Chihuahua,9,Disponible
2025-05-21,10:03:21,Veracruz,10,Disponible
2025-05-21,10:03:23,Guerrero,3,Disponible
2025-05-21,10:03:26,Yucatán,0,Disponible
2025-05-21,10:03:28,Puebla,15,Disponible
2025-05-21,10:03:30,Jalisco,10,Disponible
2025-05-21,10:03:33,México,270,Disponible
2025-05-21,10:03:36,Tlaxcala,0,Disponible
2025-05-21,10:03:39,Baja California Sur,1,Disponible
2025-05-21,10:03:43,Michoacán,1,Disponible
2025-05-21,10:03:46,Durango,3,Disponible
2025-05-21,10:03:49,Sinaloa,2,Disponible
2025-05-21,10:03:52,Tabasco,2,Disponible
2025-05-21,10:03:54,Tamaulipas,0,Disponible
2025-05-21,10:03:57,Baja California,0,Disponible
2025-05-21,10:03:59,Campeche,0,Disponible
2025-05-21,10:04:01,Zacatecas,67,Disponible
2025-05-21,10:04:04,SESEA_NuevoLeon,0,Disponible
2025-05-22,10:03:09,Guanajuato,23,Disponible
2025-05-22,10:03:11,Quintana Roo,16,Disponible
2025-05-22,10:03:12,Chihuahua,9,Disponible
2025-05-22,10:03:13,Veracruz,10,Disponible
2025-05-22,10:03:14,Guerrero,3,Disponible
2025-05-22,10:03:15,Yucatán,0,Disponible
2025-05-22,10:03:16,Puebla,15,Disponible
2025-05-22,10:03:18,Jalisco,10,Disponible
2025-05-22,10:03:19,México,270,Disponible
2025-05-22,10:03:20,Tlaxcala,0,Disponible
2025-05-22,10:03:22,Baja California Sur,1,Disponible
2025-05-22,10:03:23,Michoacán,1,Disponible
2025-05-22,10:03:24,Durango,3,Disponible
2025-05-22,10:03:26,Sinaloa,2,Disponible
2025-05-22,10:03:28,Tabasco,2,Disponible
2025-05-22,10:03:30,Tamaulipas,0,Disponible
2025-05-22,10:03:31,Baja California,0,Disponible
2025-05-22,10:03:32,Campeche,0,Disponible
2025-05-22,10:03:33,Zacatecas,67,Disponible
2025-05-22,10:03:34,SESEA_NuevoLeon,0,Disponible
2025-05-23,10:03:32,Guanajuato,23,Disponible
2025-05-23,10:03:36,Quintana Roo,16,Disponible
2025-05-23,10:03:38,Chihuahua,9,Disponible
2025-05-23,10:03:40,Veracruz,10,Disponible
2025-05-23,10:03:43,Guerrero,3,Disponible
2025-05-23,10:03:46,Yucatán,0,Disponible
2025-05-23,10:03:48,Puebla,15,Disponible
2025-05-23,10:03:51,Jalisco,10,Disponible
2025-05-23,10:03:54,México,270,Disponible
2025-05-23,10:03:57,Tlaxcala,0,Disponible
2025-05-23,10:04:00,Baja California Sur,1,Disponible
2025-05-23,10:04:02,Michoacán,1,Disponible
2025-05-23,10:04:05,Durango,3,Disponible
2025-05-23,10:04:08,Sinaloa,2,Disponible
2025-05-23,10:04:12,Tabasco,2,Disponible
2025-05-23,10:04:15,Tamaulipas,0,Disponible
2025-05-23,10:04:17,Baja California,0,Disponible
2025-05-23,10:04:20,Campeche,0,Disponible
2025-05-23,10:04:23,Zacatecas,67,Disponible
2025-05-23,10:04:25,SESEA_NuevoLeon,0,Disponible
2025-05-26,10:02:56,Guanajuato,23,Disponible
2025-05-26,10:02:58,Quintana Roo,16,Disponible
2025-05-26,10:03:00,Chihuahua,9,Disponible
2025-05-26,10:03:01,Veracruz,10,Disponible
2025-05-26,10:03:03,Guerrero,3,Disponible
2025-05-26,10:03:05,Yucatán,0,Disponible
2025-05-26,10:03:06,Puebla,15,Disponible
2025-05-26,10:03:08,Jalisco,10,Disponible
2025-05-26,10:03:10,México,270,Disponible
2025-05-26,10:03:12,Tlaxcala,0,Disponible
2025-05-26,10:03:13,Baja California Sur,1,Disponible
2025-05-26,10:03:15,Michoacán,1,Disponible
2025-05-26,10:03:17,Durango,3,Disponible
2025-05-26,10:03:19,Sinaloa,2,Disponible
2025-05-26,10:03:21,Tabasco,2,Disponible
2025-05-26,10:03:23,Tamaulipas,0,Disponible
2025-05-26,10:03:25,Baja California,0,Disponible
2025-05-26,10:04:30,Campeche,0,No disponible/Request failed with status code 504
2025-05-26,10:04:32,Zacatecas,67,Disponible
2025-05-26,10:04:34,SESEA_NuevoLeon,0,Disponible
2025-05-27,10:02:53,Guanajuato,23,Disponible
2025-05-27,10:02:56,Quintana Roo,16,Disponible
2025-05-27,10:02:57,Chihuahua,9,Disponible
2025-05-27,10:02:58,Veracruz,0,No disponible/Request failed with status code 400
2025-05-27,10:03:00,Guerrero,3,Disponible
2025-05-27,10:03:02,Yucatán,0,Disponible
2025-05-27,10:03:03,Puebla,15,Disponible
2025-05-27,10:03:05,Jalisco,10,Disponible
2025-05-27,10:03:09,México,270,Disponible
2025-05-27,10:03:10,Tlaxcala,0,Disponible
2025-05-27,10:03:12,Baja California Sur,1,Disponible
2025-05-27,10:03:14,Michoacán,1,Disponible
2025-05-27,10:03:15,Durango,0,No disponible/Request failed with status code 400
2025-05-27,10:03:17,Sinaloa,2,Disponible
2025-05-27,10:03:19,Tabasco,2,Disponible
2025-05-27,10:03:21,Tamaulipas,0,Disponible
2025-05-27,10:03:23,Baja California,0,Disponible
2025-05-27,10:03:25,Campeche,0,Disponible
2025-05-27,10:03:26,Zacatecas,67,Disponible
2025-05-27,10:03:28,SESEA_NuevoLeon,0,Disponible
2025-05-28,10:03:07,Guanajuato,23,Disponible
2025-05-28,10:03:11,Quintana Roo,16,Disponible
2025-05-28,10:03:13,Chihuahua,9,Disponible
2025-05-28,10:03:15,Veracruz,10,Disponible
2025-05-28,10:03:17,Guerrero,3,Disponible
2025-05-28,10:03:20,Yucatán,0,Disponible
2025-05-28,10:03:23,Puebla,15,Disponible
2025-05-28,10:03:25,Jalisco,10,Disponible
2025-05-28,10:03:28,México,270,Disponible
2025-05-28,10:03:30,Tlaxcala,0,Disponible
2025-05-28,10:03:32,Baja California Sur,1,Disponible
2025-05-28,10:03:35,Michoacán,0,No disponible/Request failed with status code 400
2025-05-28,10:03:37,Durango,0,No disponible/Request failed with status code 400
2025-05-28,10:03:40,Sinaloa,2,Disponible
2025-05-28,10:03:43,Tabasco,2,Disponible
2025-05-28,10:03:46,Tamaulipas,0,Disponible
2025-05-28,10:03:48,Baja California,0,Disponible
2025-05-28,10:03:50,Campeche,0,Disponible
2025-05-28,10:03:53,Zacatecas,67,Disponible
2025-05-28,10:03:55,SESEA_NuevoLeon,0,Disponible
2025-05-29,10:03:00,Guanajuato,23,Disponible
2025-05-29,10:03:02,Quintana Roo,16,Disponible
2025-05-29,10:03:04,Chihuahua,9,Disponible
2025-05-29,10:03:05,Veracruz,10,Disponible
2025-05-29,10:03:07,Guerrero,3,Disponible
2025-05-29,10:03:09,Yucatán,0,Disponible
2025-05-29,10:03:11,Puebla,15,Disponible
2025-05-29,10:03:12,Jalisco,10,Disponible
2025-05-29,10:03:15,México,270,Disponible
2025-05-29,10:03:17,Tlaxcala,0,Disponible
2025-05-29,10:03:18,Baja California Sur,1,Disponible
2025-05-29,10:03:20,Michoacán,1,Disponible
2025-05-29,10:03:22,Durango,0,No disponible/Request failed with status code 400
2025-05-29,10:03:24,Sinaloa,2,Disponible
2025-05-29,10:03:27,Tabasco,2,Disponible
2025-05-29,10:03:29,Tamaulipas,0,Disponible
2025-05-29,10:03:31,Baja California,0,Disponible
2025-05-29,10:03:33,Campeche,0,Disponible
2025-05-29,10:03:34,Zacatecas,67,Disponible
2025-05-29,10:03:36,SESEA_NuevoLeon,0,Disponible
2025-05-30,10:03:04,Guanajuato,23,Disponible
2025-05-30,10:03:06,Quintana Roo,16,Disponible
2025-05-30,10:03:08,Chihuahua,9,Disponible
2025-05-30,10:03:09,Veracruz,10,Disponible
2025-05-30,10:03:11,Guerrero,3,Disponible
2025-05-30,10:03:13,Yucatán,0,Disponible
2025-05-30,10:03:15,Puebla,15,Disponible
2025-05-30,10:03:17,Jalisco,10,Disponible
2025-05-30,10:03:19,México,270,Disponible
2025-05-30,10:03:21,Tlaxcala,0,Disponible
2025-05-30,10:03:23,Baja California Sur,1,Disponible
2025-05-30,10:03:25,Michoacán,1,Disponible
2025-05-30,10:03:26,Durango,0,No disponible/Request failed with status code 400
2025-05-30,10:03:29,Sinaloa,2,Disponible
2025-05-30,10:03:32,Tabasco,2,Disponible
2025-05-30,10:03:34,Tamaulipas,0,Disponible
2025-05-30,10:03:36,Baja California,0,Disponible
2025-05-30,10:03:38,Campeche,0,Disponible
2025-05-30,10:03:40,Zacatecas,67,Disponible
2025-05-30,10:03:41,SESEA_NuevoLeon,0,Disponible
2025-05-31,10:03:23,Guanajuato,23,Disponible
2025-05-31,10:03:25,Quintana Roo,16,Disponible
2025-05-31,10:03:26,Chihuahua,9,Disponible
2025-05-31,10:03:27,Veracruz,10,Disponible
2025-05-31,10:03:28,Guerrero,3,Disponible
2025-05-31,10:03:30,Yucatán,0,Disponible
2025-05-31,10:03:31,Puebla,15,Disponible
2025-05-31,10:03:33,Jalisco,10,Disponible
2025-05-31,10:03:35,México,270,Disponible
2025-05-31,10:03:36,Tlaxcala,0,Disponible
2025-05-31,10:03:37,Baja California Sur,1,Disponible
2025-05-31,10:03:41,Michoacán,1,Disponible
2025-05-31,10:03:43,Durango,0,No disponible/Request failed with status code 400
2025-05-31,10:03:45,Sinaloa,2,Disponible
2025-05-31,10:03:47,Tabasco,2,Disponible
2025-05-31,10:03:49,Tamaulipas,0,Disponible
2025-05-31,10:03:50,Baja California,0,Disponible
2025-05-31,10:03:52,Campeche,0,Disponible
2025-05-31,10:03:53,Zacatecas,67,Disponible
2025-05-31,10:03:54,SESEA_NuevoLeon,0,Disponible
2025-06-01,10:04:13,Guanajuato,23,Disponible
2025-06-01,10:04:15,Quintana Roo,16,Disponible
2025-06-01,10:04:17,Chihuahua,9,Disponible
2025-06-01,10:04:18,Veracruz,10,Disponible
2025-06-01,10:04:20,Guerrero,3,Disponible
2025-06-01,10:04:22,Yucatán,0,Disponible
2025-06-01,10:04:24,Puebla,15,Disponible
2025-06-01,10:04:25,Jalisco,10,Disponible
2025-06-01,10:04:28,México,270,Disponible
2025-06-01,10:04:29,Tlaxcala,0,Disponible
2025-06-01,10:04:31,Baja California Sur,1,Disponible
2025-06-01,10:04:33,Michoacán,1,Disponible
2025-06-01,10:04:34,Durango,0,No disponible/Request failed with status code 400
2025-06-01,10:04:37,Sinaloa,2,Disponible
2025-06-01,10:04:40,Tabasco,2,Disponible
2025-06-01,10:04:42,Tamaulipas,0,Disponible
2025-06-01,10:04:44,Baja California,0,Disponible
2025-06-01,10:04:46,Campeche,0,Disponible
2025-06-01,10:04:48,Zacatecas,67,Disponible
2025-06-01,10:04:49,SESEA_NuevoLeon,0,Disponible
2025-06-02,10:06:54,Guanajuato,23,Disponible
2025-06-02,10:06:56,Quintana Roo,16,Disponible
2025-06-02,10:06:58,Chihuahua,9,Disponible
2025-06-02,10:09:59,Veracruz,0,No disponible/Request failed with status code 504
2025-06-02,10:10:59,Guerrero,3,Disponible
2025-06-02,10:11:01,Yucatán,0,Disponible
2025-06-02,10:11:02,Puebla,15,Disponible
2025-06-02,10:11:03,Jalisco,10,Disponible
2025-06-02,10:11:05,México,270,Disponible
2025-06-02,10:11:06,Tlaxcala,0,Disponible
2025-06-02,10:11:07,Baja California Sur,1,Disponible
2025-06-02,10:11:09,Michoacán,0,No disponible/Request failed with status code 400
2025-06-02,10:11:09,Durango,0,No disponible/Request failed with status code 400
2025-06-02,10:11:11,Sinaloa,2,Disponible
2025-06-02,10:11:13,Tabasco,2,Disponible
2025-06-02,10:11:20,Tamaulipas,0,Disponible
2025-06-02,10:11:21,Baja California,0,Disponible
2025-06-02,10:11:23,Campeche,0,Disponible
2025-06-02,10:11:24,Zacatecas,67,Disponible
2025-06-02,10:11:25,SESEA_NuevoLeon,0,No disponible/Request failed with status code 400
2025-06-03,10:03:33,Guanajuato,23,Disponible
2025-06-03,10:03:37,Quintana Roo,16,Disponible
2025-06-03,10:03:39,Chihuahua,9,Disponible
2025-06-03,10:03:42,Veracruz,10,Disponible
2025-06-03,10:03:45,Guerrero,3,Disponible
2025-06-03,10:03:48,Yucatán,0,Disponible
2025-06-03,10:03:50,Puebla,15,Disponible
2025-06-03,10:03:53,Jalisco,10,Disponible
